Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,530695,1,PRIMEPRO,PRIMEPRO,X,0.01,
BSE,530689,1,LYKISLTD,LYKISLTD,X,0.05,
BSE,530683,100,PITHP,PITHP,P,0.01,
BSE,530677,1,SUPREME,SUPREME,X,0.05,
BSE,530675,1,YORKEXP,YORKEXP,XT,0.05,
BSE,530665,1,ZENITHHE,ZENITHHE,XT,0.01,
BSE,530663,1,GOYALASS,GOYALASS,X,0.01,
BSE,530655,1,GOODLUCK,GOODLUCK,B,0.05,
BSE,530643,1,ECORECO,ECORECO,X,0.05,
BSE,530627,1,VIPULORG,VIPULORG,X,0.05,
BSE,530621,1,AAIL,AAIL,X,0.05,
BSE,530617,1,SAMPRE,SAMPRE,XT,0.05,
BSE,530615,1,GARGFUR,GARGFUR,XT,0.05,
BSE,530611,1,STURDY,STURDY,XT,0.01,
BSE,530609,1,CARNATIN,CARNATIN,XT,0.01,
BSE,530601,1,JAGSONFI,JAGSONFI,XT,0.01,
BSE,530595,1,TELECANOR,TELECANOR,XT,0.01,
BSE,530589,1,PRIMAPLA,PRIMAPLA,X,0.05,
BSE,530585,1,SWASTIKA,SWASTIKA,X,0.05,
BSE,530581,1,EKAMLEA,EKAMLEA,X,0.01,
BSE,530579,1,UYFINCORP,UYFINCORP,XT,0.01,
BSE,530577,1,LADDERUP,LADDERUP,X,0.05,
BSE,530571,1,EXPLICITFIN,EXPLICITFIN,X,0.01,
BSE,530565,1,SSLFINANCE,SSLFINANCE,XT,0.01,
BSE,530557,1,NCLRESE,NCLRESE,X,0.01,
BSE,530555,1,PARACABLES,PARACABLES,B,0.01,
BSE,530549,1,SHILPAMED,SHILPAMED,A,0.05,
BSE,530545,1,COSCO,COSCO,X,0.05,
BSE,530537,1,MANRAJH,MANRAJH,Z,0.05,
BSE,530533,1,TERAI,TERAI,X,0.05,
BSE,530525,1,SHEETAL,SHEETAL,XT,0.01,
BSE,530521,1,VIRAT,VIRAT,XT,0.05,
BSE,530517,1,RELAXO,RELAXO,A,0.05,
BSE,530499,1,AKCAPIT,AKCAPIT,X,0.05,
BSE,530495,1,STRATMONT,STRATMONT,X,0.05,
BSE,530477,1,VIKRAMTH,VIKRAMTH,X,0.05,
BSE,530475,1,TINNARUBR,TINNARUBR,X,0.05,
BSE,530469,1,GSLSEC,GSLSEC,X,0.01,
BSE,530461,1,SABOOSOD,SABOOSOD,X,0.05,
BSE,530459,1,VALSONQ,VALSONQ,X,0.05,
BSE,530457,1,CINERAD,CINERAD,X,0.01,
BSE,530449,1,RUNGTAIR,RUNGTAIR,XT,0.05,
BSE,530445,1,SUMERUIND,SUMERUIND,XT,0.01,
BSE,530443,1,KIRANSY-B,KIRANSY-B,XT,0.01,
BSE,530439,1,SIDDHA,SIDDHA,X,0.01,
BSE,530433,1,SHIVAAGRO,SHIVAAGRO,X,0.05,
BSE,530431,1,ADORFO,ADORFO,X,0.05,
BSE,530429,1,ASHISHPO,ASHISHPO,XT,0.05,
BSE,530427,1,CHOKSI,CHOKSI,X,0.05,
BSE,530421,1,KUWERIN,KUWERIN,X,0.01,
BSE,530419,1,SUMEDHA,SUMEDHA,X,0.05,
BSE,530407,1,EPIC,EPIC,X,0.01,
BSE,530405,1,JINDCAP,JINDCAP,X,0.05,
BSE,530401,1,VINYOFL,VINYOFL,XT,0.05,
BSE,530393,1,DBSTOCKBRO,DBSTOCKBRO,B,0.05,
BSE,530377,1,NILA,NILA,B,0.01,
BSE,530369,1,VAMSHIRU,VAMSHIRU,X,0.05,
BSE,530367,1,NRBBEARING,NRBBEARING,B,0.05,
BSE,530365,1,ORIENTBELL,ORIENTBELL,B,0.05,
BSE,530363,1,UGARSUGAR,UGARSUGAR,B,0.05,
BSE,530357,1,KBSINDIA,KBSINDIA,X,0.01,
BSE,530355,1,ASIANENE,ASIANENE,B,0.05,
BSE,530343,1,GENUSPOWER,GENUSPOWER,A,0.05,
BSE,530341,1,MUKESHB,MUKESHB,X,0.05,
BSE,530331,1,PREMCO,PREMCO,X,0.05,
BSE,530317,1,GODAVARI,GODAVARI,X,0.05,
BSE,530315,1,HINDTIN,HINDTIN,X,0.05,
BSE,530313,1,KIMIABL,KIMIABL,X,0.05,
BSE,530309,1,CHANDRAP,CHANDRAP,X,0.05,
BSE,530307,1,CHAMANSEQ,CHAMANSEQ,B,0.05,
BSE,530305,1,PICCADIL,PICCADIL,X,0.05,
BSE,530299,1,KOTHARIPRO,KOTHARIPRO,T,0.05,
BSE,530289,1,SPCAPIT,SPCAPIT,X,0.05,
BSE,530281,1,QUANTDIA,QUANTDIA,XT,0.01,
BSE,530271,1,RICHUNV,RICHUNV,X,0.01,
BSE,530267,1,SABOOBR,SABOOBR,XT,0.05,
BSE,530265,1,SAINIK,SAINIK,X,0.05,
BSE,530263,1,GLOBALCA,GLOBALCA,X,0.01,
BSE,530259,1,INTSTOIL,INTSTOIL,X,0.05,
BSE,530255,1,KAYPOWR,KAYPOWR,X,0.01,
BSE,530253,1,RAJTUBE,RAJTUBE,X,0.05,
BSE,530249,1,BRIDGESE,BRIDGESE,X,0.01,
BSE,530245,1,ARYAMAN,ARYAMAN,X,0.05,
BSE,530239,1,SUVEN,SUVEN,B,0.05,
BSE,530235,1,KJMCFIN,KJMCFIN,X,0.05,
BSE,530233,1,AUROLAB,AUROLAB,X,0.05,
BSE,530231,1,SUBSM,SUBSM,XT,0.05,
BSE,530219,1,NUTRICIRCLE,NUTRICIRCLE,X,0.05,
BSE,530215,1,KINGSINFR,KINGSINFR,XT,0.05,
BSE,530213,1,FORINTL,FORINTL,XT,0.05,
BSE,530207,1,BRAWN,BRAWN,XT,0.05,
BSE,530201,1,KALLAM,KALLAM,X,0.05,
BSE,530199,1,THEMISMED,THEMISMED,B,0.05,
BSE,530197,1,FUNDVISER,FUNDVISER,XT,0.05,
BSE,530187,1,ATHARVENT,ATHARVENT,X,0.01,
BSE,530185,1,SURATEX,SURATEX,X,0.01,
BSE,530179,1,RSCINT,RSCINT,XT,0.01,
BSE,530175,1,ODYSSEY,ODYSSEY,X,0.05,
BSE,530173,1,OSCARGLO,OSCARGLO,X,0.01,
BSE,530171,1,DAULAT,DAULAT,X,0.05,
BSE,530169,1,MOHITPPR,MOHITPPR,XT,0.05,
BSE,530167,1,MONGIPA,MONGIPA,XT,0.05,
BSE,530163,1,KERALAYUR,KERALAYUR,X,0.05,
BSE,530161,100,GARODCH,GARODCH,P,0.01,
BSE,530151,1,VIJAYTX,VIJAYTX,X,0.05,
BSE,530145,1,KISAN,KISAN,X,0.01,
BSE,530141,1,GYANDEV,GYANDEV,XT,0.01,
BSE,530139,1,KREONFIN,KREONFIN,XT,0.05,
BSE,530135,1,OPTIEMUS,OPTIEMUS,B,0.05,
BSE,530133,1,AMCOIND,AMCOIND,X,0.05,
BSE,530131,1,UDAICEMENT,UDAICEMENT,B,0.05,
BSE,530129,1,NILE,NILE,X,0.05,
BSE,530127,1,NPRFIN,NPRFIN,X,0.01,
BSE,530125,1,SAMRATPH,SAMRATPH,X,0.05,
BSE,530119,1,NATRAJPR,NATRAJPR,XT,0.05,
BSE,530117,1,PRIVISCL,PRIVISCL,A,0.05,
BSE,530111,1,RAJPACK,RAJPACK,X,0.05,
BSE,530109,1,ANUPAM,ANUPAM,X,0.01,
BSE,530095,1,PRADHIN,PRADHIN,X,0.05,
BSE,530079,1,FAZE3Q,FAZE3Q,X,0.05,
BSE,530077,1,FRSHTRP,FRSHTRP,X,0.05,
BSE,530075,1,SELAN,SELAN,B,0.05,
BSE,530073,1,SANGHVIMOV,SANGHVIMOV,B,0.05,
BSE,530067,1,CSLFINANCE,CSLFINANCE,X,0.05,
BSE,530065,1,LORDSHOTL,LORDSHOTL,XT,0.01,
BSE,530063,1,YASHRAJC,YASHRAJC,XT,0.01,
BSE,530057,1,VIVANZA,VIVANZA,XT,0.05,
BSE,530055,1,HRMNYCP,HRMNYCP,XT,0.01,
BSE,530053,1,REALECO,REALECO,X,0.01,
BSE,530045,1,TITANSEC,TITANSEC,X,0.05,
BSE,530043,1,ACKNIT,ACKNIT,X,0.05,
BSE,530037,1,SREEJAYA,SREEJAYA,XT,0.01,
BSE,530035,1,SANTOSHF,SANTOSHF,XT,0.01,
BSE,530027,1,AADIIND,AADIIND,XT,0.01,
BSE,530025,1,SAMYAKINT,SAMYAKINT,XT,0.05,
BSE,530023,1,THEINVEST,THEINVEST,B,0.05,
BSE,530019,1,JUBLPHARMA,JUBLPHARMA,A,0.05,
BSE,530017,1,SIL,SIL,T,0.05,
BSE,530011,1,MANGCHEFER,MANGCHEFER,B,0.05,
BSE,530007,1,JKTYRE,JKTYRE,A,0.05,
BSE,530005,1,INDIACEM,INDIACEM,A,0.05,
BSE,530001,1,GUJALKALI,GUJALKALI,A,0.05,
BSE,527005,1,SHREEPAC,SHREEPAC,X,0.05,
BSE,527001,1,ASHAPURMIN,ASHAPURMIN,B,0.05,
BSE,526987,1,URJAGLOBA,URJAGLOBA,B,0.01,
BSE,526983,100,ASHOKRE,ASHOKRE,P,0.01,
BSE,526981,1,SHBAJRG,SHBAJRG,X,0.05,
BSE,526977,100,CRIMSON,CRIMSON,P,0.01,
BSE,526971,1,DHOOTIN,DHOOTIN,X,0.05,
BSE,526967,1,HEERAISP,HEERAISP,Z,0.01,
BSE,526965,1,GUJCRAFT,GUJCRAFT,X,0.05,
BSE,526961,1,TRANSFIN,TRANSFIN,XT,0.05,
BSE,526959,1,WOODSVILA,WOODSVILA,XT,0.01,
BSE,526953,1,VENUSREM,VENUSREM,B,0.05,
BSE,526951,1,STYLAMIND,STYLAMIND,B,0.05,
BSE,526947,1,LAOPALA,LAOPALA,A,0.05,
BSE,526945,1,TYROON,TYROON,X,0.05,
BSE,526935,1,ARUNIS,ARUNIS,XT,0.05,
BSE,526931,1,HRYNSHP,HRYNSHP,X,0.05,
BSE,526921,1,21STCENMGM,21STCENMGM,B,0.05,
BSE,526905,1,PADMAIND,PADMAIND,XT,0.01,
BSE,526899,1,HFIL,HFIL,X,0.05,
BSE,526891,1,MKTCREAT,MKTCREAT,X,0.01,
BSE,526885,1,SARLAPOLY,SARLAPOLY,B,0.05,
BSE,526881,1,63MOONS,63MOONS,B,0.05,
BSE,526877,1,SIDDHEGA,SIDDHEGA,XT,0.01,
BSE,526873,1,RAJGASES,RAJGASES,X,0.01,
BSE,526871,1,INTECCAP,INTECCAP,X,0.05,
BSE,526865,1,JAINCO,JAINCO,X,0.01,
BSE,526861,1,RISHILASE,RISHILASE,X,0.05,
BSE,526859,1,ISFL,ISFL,X,0.01,
BSE,526853,1,BI,BI,X,0.05,
BSE,526851,1,AREXMIS,AREXMIS,X,0.05,
BSE,526849,1,BANARBEADS,BANARBEADS,B,0.05,
BSE,526847,1,ASHSI,ASHSI,X,0.05,
BSE,526839,1,SIPL,SIPL,X,0.05,
BSE,526829,1,CONFIPET,CONFIPET,A,0.05,
BSE,526827,1,SPICEISL,SPICEISL,XT,0.01,
BSE,526823,1,RAJINFRA,RAJINFRA,X,0.01,
BSE,526821,1,DAICHI,DAICHI,X,0.05,
BSE,526817,1,CHEVIOT,CHEVIOT,X,0.05,
BSE,526813,1,RAGHUNAT,RAGHUNAT,XT,0.05,
BSE,526807,1,SEAMECLTD,SEAMECLTD,B,0.05,
BSE,526799,1,UNQTYMI,UNQTYMI,XT,0.01,
BSE,526797,1,GREENPLY,GREENPLY,A,0.05,
BSE,526795,100,MHSGRMS,MHSGRMS,ZP,0.01,
BSE,526783,1,DRAGARWQ,DRAGARWQ,X,0.05,
BSE,526775,1,VALIANT,VALIANT,XT,0.05,
BSE,526761,1,HOWARHO,HOWARHO,X,0.01,
BSE,526755,1,VELHO,VELHO,X,0.01,
BSE,526751,1,GRATEXI,GRATEXI,XT,0.01,
BSE,526747,1,PGFOILQ,PGFOILQ,XT,0.05,
BSE,526739,1,SHAWGELTIN,SHAWGELTIN,X,0.05,
BSE,526737,1,CORPOCO,CORPOCO,XT,0.01,
BSE,526731,1,BRIGHTBR,BRIGHTBR,X,0.05,
BSE,526729,1,GOLDIAM,GOLDIAM,B,0.05,
BSE,526727,1,GARNET,GARNET,X,0.05,
BSE,526725,1,SANDESH,SANDESH,B,0.05,
BSE,526723,1,NTCIND,NTCIND,X,0.05,
BSE,526721,1,NICCOPAR,NICCOPAR,X,0.05,
BSE,526717,1,HPBL,HPBL,Z,0.05,
BSE,526711,1,ADARSHPL,ADARSHPL,X,0.05,
BSE,526705,1,ELEMARB,ELEMARB,X,0.05,
BSE,526703,1,ECOPLAST,ECOPLAST,X,0.05,
BSE,526687,1,POLOHOT,POLOHOT,Z,0.01,
BSE,526668,1,KAMATHOTEL,KAMATHOTEL,B,0.05,
BSE,526666,1,BIL,BIL,B,0.05,
BSE,526662,1,ARENTERP,ARENTERP,B,0.05,
BSE,526654,1,THAKDEV,THAKDEV,X,0.05,
BSE,526650,1,TFCILTD,TFCILTD,B,0.05,
BSE,526642,1,MIRZAINT,MIRZAINT,B,0.05,
BSE,526640,1,RAYALEMA,RAYALEMA,XT,0.05,
BSE,526638,1,TEXELIN,TEXELIN,X,0.05,
BSE,526628,100,AJWAFUN,AJWAFUN,P,0.01,
BSE,526622,1,MFLINDIA,MFLINDIA,X,0.01,
BSE,526616,1,NATPLAS,NATPLAS,X,0.05,
BSE,526614,1,EXPOGAS,EXPOGAS,X,0.01,
BSE,526612,1,BLUEDART,BLUEDART,A,0.05,
BSE,526608,1,ELECTHERM,ELECTHERM,B,0.05,
BSE,526604,1,LIPPISYS,LIPPISYS,XT,0.01,
BSE,526596,1,LIBERTSHOE,LIBERTSHOE,B,0.05,
BSE,526588,1,PHOTOQUP,PHOTOQUP,X,0.05,
BSE,526586,1,WIMPLAST,WIMPLAST,X,0.05,
BSE,526582,1,TPLPLAST,TPLPLAST,B,0.05,
BSE,526576,1,TECHIN,TECHIN,B,0.01,
BSE,526574,1,ENTRINT,ENTRINT,X,0.05,
BSE,526568,1,LONTE,LONTE,XT,0.05,
BSE,526554,1,SALGUTI,SALGUTI,XT,0.05,
BSE,526550,1,CCHHL,CCHHL,B,0.01,
BSE,526546,1,CHOKSILA,CHOKSILA,X,0.05,
BSE,526544,1,SCANPGEOM,SCANPGEOM,X,0.01,
BSE,526532,1,SFPIL,SFPIL,XT,0.05,
BSE,526525,1,WWALUM,WWALUM,XT,0.01,
BSE,526521,1,SANGHIIND,SANGHIIND,B,0.05,
BSE,526519,1,ALPINEHOU,ALPINEHOU,X,0.05,
BSE,526506,1,SYSTMTXC,SYSTMTXC,X,0.05,
BSE,526500,1,STRGRENWO,STRGRENWO,X,0.05,
BSE,526494,1,PROMACT,PROMACT,X,0.01,
BSE,526492,1,RISHIROOP,RISHIROOP,X,0.05,
BSE,526488,100,AARVINFRA,AARVINFRA,P,0.01,
BSE,526481,1,PHOENXINTL,PHOENXINTL,XT,0.05,
BSE,526479,1,SKYIND,SKYIND,X,0.05,
BSE,526473,1,ELEFLOR,ELEFLOR,XT,0.05,
BSE,526471,1,WINSOMBR,WINSOMBR,XT,0.01,
BSE,526468,1,EUROLED,EUROLED,XT,0.01,
BSE,526445,1,INDRANIB,INDRANIB,XT,0.05,
BSE,526441,1,VISIONCINE,VISIONCINE,XT,0.01,
BSE,526435,1,PERFEPA,PERFEPA,X,0.05,
BSE,526433,1,ASMTEC,ASMTEC,X,0.05,
BSE,526431,1,WELTI,WELTI,XT,0.01,
BSE,526423,1,KRITIIND,KRITIIND,B,0.05,
BSE,526415,1,OKPLA,OKPLA,XT,0.05,
BSE,526409,1,KKALPANAIND,KKALPANAIND,X,0.05,
BSE,526407,1,RPIL,RPIL,X,0.05,
BSE,526397,1,ALPHAGEO,ALPHAGEO,B,0.05,
BSE,526381,1,PATINTLOG,PATINTLOG,B,0.01,
BSE,526373,1,CINDHO,CINDHO,X,0.05,
BSE,526371,1,NMDC,NMDC,A,0.05,
BSE,526367,1,GANESHHOUC,GANESHHOUC,B,0.05,
BSE,526365,1,SWARNSAR,SWARNSAR,X,0.05,
BSE,526355,1,DUROPACK,DUROPACK,XT,0.05,
BSE,526349,100,PARTIND,PARTIND,ZP,0.01,
BSE,526345,1,PANJON,PANJON,X,0.05,
BSE,526335,1,SHREYASI,SHREYASI,XT,0.01,
BSE,526325,1,ORIENTLTD,ORIENTLTD,B,0.05,
BSE,526315,1,DIVSHKT,DIVSHKT,X,0.05,
BSE,526301,1,MEDINOV,MEDINOV,XT,0.05,
BSE,526299,1,MPHASIS,MPHASIS,A,0.05,
BSE,526269,1,CRSTCHM,CRSTCHM,XT,0.05,
BSE,526263,1,MOLDTEK,MOLDTEK,B,0.05,
BSE,526251,1,MIDEASTP,MIDEASTP,X,0.01,
BSE,526247,1,PREMEXPLQ,PREMEXPLQ,T,0.05,
BSE,526241,1,AMRAPLIN,AMRAPLIN,X,0.05,
BSE,526237,1,MORGAN,MORGAN,X,0.05,
BSE,526235,1,MERCATOR,MERCATOR,T,0.01,
BSE,526231,1,STDSFAC,STDSFAC,XT,0.05,
BSE,526227,1,FILATEX,FILATEX,A,0.05,
BSE,526225,1,BLOOM,BLOOM,X,0.01,
BSE,526217,1,HITECHCORP,HITECHCORP,B,0.05,
BSE,526211,1,SURJIND,SURJIND,XT,0.05,
BSE,526195,1,NOGMIND,NOGMIND,X,0.01,
BSE,526193,1,ROYALCU,ROYALCU,XT,0.01,
BSE,526187,1,ASHRAM,ASHRAM,XT,0.01,
BSE,526179,1,LUDLOWJUT,LUDLOWJUT,X,0.05,
BSE,526173,1,ANDREWYU,ANDREWYU,B,0.05,
BSE,526169,1,MULTIBASE,MULTIBASE,X,0.05,
BSE,526161,1,SPENTA,SPENTA,X,0.05,
BSE,526159,1,NIKHILAD,NIKHILAD,X,0.05,
BSE,526143,1,MPL,MPL,X,0.01,
BSE,526139,1,TRABI,TRABI,XT,0.01,
BSE,526137,1,SHETR,SHETR,X,0.05,
BSE,526133,1,SUPERTEX,SUPERTEX,X,0.01,
BSE,526125,1,ARHNTTO,ARHNTTO,XT,0.01,
BSE,526117,1,SHERVANI,SHERVANI,X,0.05,
BSE,526115,1,KARANWO,KARANWO,X,0.01,
BSE,526113,1,UNRYLMA,UNRYLMA,XT,0.01,
BSE,526095,1,RALEGRA,RALEGRA,X,0.05,
BSE,526093,1,SATHAISPAT,SATHAISPAT,T,0.01,
BSE,526081,1,SCAGRO,SCAGRO,XT,0.01,
BSE,526073,1,GALXBRG,GALXBRG,XT,0.05,
BSE,526043,1,POLYCHMP,POLYCHMP,X,0.05,
BSE,526027,1,CUBEXTUB,CUBEXTUB,B,0.05,
BSE,526025,1,GLOBUSCON,GLOBUSCON,X,0.05,
BSE,526001,1,JAUSPOL,JAUSPOL,X,0.01,
BSE,524828,1,BDH,BDH,X,0.05,
BSE,524824,1,BALPHARMA,BALPHARMA,B,0.05,
BSE,524820,1,PANAMAPET,PANAMAPET,B,0.05,
BSE,524818,1,DYNAMIND,DYNAMIND,X,0.05,
BSE,524816,1,NATCOPHARM,NATCOPHARM,A,0.05,
BSE,524808,1,PHYTO,PHYTO,X,0.05,
BSE,524804,1,AUROPHARMA,AUROPHARMA,A,0.05,
BSE,524790,1,EVERESTO,EVERESTO,X,0.05,
BSE,524774,1,NGLFINE,NGLFINE,B,0.05,
BSE,524768,1,EMMESSA,EMMESSA,X,0.05,
BSE,524752,1,DECIPHER,DECIPHER,X,0.05,
BSE,524748,1,LINKPH,LINKPH,X,0.05,
BSE,524743,1,FISCHER,FISCHER,XT,0.05,
BSE,524742,1,CAPPL,CAPPL,A,0.05,
BSE,524735,1,HIKAL,HIKAL,A,0.05,
BSE,524731,1,JENBURPH,JENBURPH,X,0.05,
BSE,524727,1,SDL,SDL,X,0.05,
BSE,524723,1,BIJHANS,BIJHANS,XT,0.05,
BSE,524717,1,TITANBIO,TITANBIO,X,0.05,
BSE,524715,1,SUNPHARMA,SUNPHARMA,A,0.05,
BSE,524711,1,VISTAPH,VISTAPH,XT,0.01,
BSE,524709,1,NACLIND,NACLIND,B,0.05,
BSE,524703,1,SANDUPHQ,SANDUPHQ,X,0.05,
BSE,524689,1,PARENTLD,PARENTLD,T,0.01,
BSE,524687,1,BASANTGL,BASANTGL,X,0.05,
BSE,524675,1,KABSON,KABSON,XT,0.01,
BSE,524669,1,HESTERBIO,HESTERBIO,A,0.05,
BSE,524667,1,SOTL,SOTL,B,0.05,
BSE,524663,1,BIBCL,BIBCL,B,0.05,
BSE,524661,1,WELCURE,WELCURE,XT,0.01,
BSE,524654,1,NATCAPSUQ,NATCAPSUQ,X,0.05,
BSE,524652,1,INDSWFTLTD,INDSWFTLTD,B,0.01,
BSE,524648,1,INDOAMIN,INDOAMIN,B,0.05,
BSE,524642,1,SIKOZY,SIKOZY,XT,0.01,
BSE,524640,1,ARCHITORG,ARCHITORG,X,0.05,
BSE,524636,1,SSORGS,SSORGS,XT,0.05,
BSE,524634,1,ALUFLUOR,ALUFLUOR,X,0.05,
BSE,524632,1,SHUKRAPHAR,SHUKRAPHAR,X,0.05,
BSE,524628,1,PARKERAC,PARKERAC,X,0.01,
BSE,524624,1,GAGAN,GAGAN,X,0.01,
BSE,524614,1,INDXTRA,INDXTRA,XT,0.05,
BSE,524606,1,BERLDRG,BERLDRG,X,0.01,
BSE,524604,100,ADLINE,ADLINE,P,0.01,
BSE,524598,1,AKSCHEM,AKSCHEM,B,0.05,
BSE,524594,1,ASHOKALC,ASHOKALC,X,0.05,
BSE,524592,1,JDORGOCHEM,JDORGOCHEM,X,0.01,
BSE,524590,1,HEMORGANIC,HEMORGANIC,XT,0.05,
BSE,524582,1,TIRUSTA,TIRUSTA,XT,0.05,
BSE,524580,1,PRIYALT,PRIYALT,X,0.05,
BSE,524576,1,VIVIDIND,VIVIDIND,X,0.05,
BSE,524572,1,PHARMAID,PHARMAID,X,0.01,
BSE,524570,1,PODARPIGQ,PODARPIGQ,B,0.05,
BSE,524564,1,GAYATRIBI,GAYATRIBI,XT,0.05,
BSE,524558,1,NEULANDLAB,NEULANDLAB,A,0.05,
BSE,524542,1,SUKHJITS,SUKHJITS,X,0.05,
BSE,524534,1,BHASKAGR,BHASKAGR,XT,0.05,
BSE,524522,1,LAFFANSQ,LAFFANSQ,X,0.05,
BSE,524520,1,KMCSHIL,KMCSHIL,T,0.05,
BSE,524518,1,KREBSBIO,KREBSBIO,B,0.05,
BSE,524516,1,BACPHAR,BACPHAR,XT,0.01,
BSE,524514,100,TULASEEBIOE,TULASEEBIOE,ZP,0.05,
BSE,524506,1,CORALAB,CORALAB,X,0.05,
BSE,524502,100,RAAJMEDI,RAAJMEDI,P,0.05,
BSE,524500,1,KILITCH,KILITCH,B,0.05,
BSE,524494,1,IPCALAB,IPCALAB,A,0.05,
BSE,524488,1,SVCIND,SVCIND,XT,0.01,
BSE,524480,1,RIDDHI,RIDDHI,XT,0.05,
BSE,524470,1,SYNCOMF,SYNCOMF,X,0.01,
BSE,524458,1,INDOEURO,INDOEURO,XT,0.01,
BSE,524444,1,EVEXIA,EVEXIA,X,0.01,
BSE,524440,1,CAMEXLTD,CAMEXLTD,X,0.05,
BSE,524434,1,ASINPET,ASINPET,XT,0.05,
BSE,524414,1,NORRIS,NORRIS,X,0.05,
BSE,524412,1,AREYDRG,AREYDRG,B,0.05,
BSE,524408,1,UNIVSTAR,UNIVSTAR,XT,0.05,
BSE,524404,1,MARKSANS,MARKSANS,A,0.05,
BSE,524400,1,ISHITADR,ISHITADR,X,0.05,
BSE,524396,1,BIOFILCHEM,BIOFILCHEM,B,0.05,
BSE,524394,1,VIMTALABS,VIMTALABS,B,0.05,
BSE,524372,1,ORCHIDPHAR,ORCHIDPHAR,T,0.05,
BSE,524370,1,BODALCHEM,BODALCHEM,A,0.05,
BSE,524348,1,AARTIDRUGS,AARTIDRUGS,A,0.05,
BSE,524342,1,INDOBORAX,INDOBORAX,B,0.05,
BSE,524336,1,SHHARICH,SHHARICH,X,0.05,
BSE,524332,1,BCLIL,BCLIL,T,0.05,
BSE,524330,1,JAYAGROGN,JAYAGROGN,B,0.05,
BSE,524324,1,SEYAIND,SEYAIND,T,0.05,
BSE,524322,1,KABRADG,KABRADG,XT,0.01,
BSE,524314,1,GUJTERC,GUJTERC,XT,0.05,
BSE,524288,1,AIMCOPEST,AIMCOPEST,X,0.05,
BSE,524280,1,KOPRAN,KOPRAN,B,0.05,
BSE,524238,1,GUJINJEC,GUJINJEC,XT,0.01,
BSE,524230,1,RCF,RCF,A,0.05,
BSE,524226,1,GAEL,GAEL,A,0.05,
BSE,524218,1,RESONANCE,RESONANCE,X,0.05,
BSE,524212,1,WANBURY,WANBURY,T,0.05,
BSE,524208,1,AARTIIND,AARTIIND,A,0.05,
BSE,524202,1,LACTOSE,LACTOSE,XT,0.05,
BSE,524200,1,VINATIORGA,VINATIORGA,A,0.05,
BSE,524164,1,IOLCP,IOLCP,A,0.05,
BSE,524156,1,TCMLMTD,TCMLMTD,XT,0.05,
BSE,524136,1,PCCOSMA,PCCOSMA,X,0.05,
BSE,524129,1,VINYLINDIA,VINYLINDIA,B,0.05,
BSE,524109,1,KABRAEXTRU,KABRAEXTRU,B,0.05,
BSE,524091,1,ACRYSIL,ACRYSIL,A,0.05,
BSE,524080,1,HARLETH,HARLETH,XT,0.05,
BSE,524075,1,ALBERTDA,ALBERTDA,B,0.05,
BSE,524051,1,POLYPLEX,POLYPLEX,A,0.05,
BSE,524046,1,PETPLST,PETPLST,XT,0.05,
BSE,524038,1,VENLONENT,VENLONENT,XT,0.01,
BSE,524037,1,RAMAPHO,RAMAPHO,X,0.05,
BSE,524031,1,PATIDAR,PATIDAR,X,0.01,
BSE,524019,1,KINGFA,KINGFA,B,0.05,
BSE,524013,1,HINFLUR,HINFLUR,T,0.01,
BSE,524000,1,POONAWALLA,POONAWALLA,A,0.05,
BSE,523896,1,APIL,APIL,X,0.05,
BSE,523888,100,VRWODAR,VRWODAR,ZP,0.01,
BSE,523868,100,UBEINDL,UBEINDL,Y,0.01,
BSE,523862,1,PIFL,PIFL,XT,0.01,
BSE,523850,1,AXTEL,AXTEL,X,0.05,
BSE,523844,1,CONSTRONIC,CONSTRONIC,XT,0.01,
BSE,523842,1,SUPTANERY,SUPTANERY,X,0.01,
BSE,523840,1,INNOVTEC,INNOVTEC,X,0.05,
BSE,523838,1,SIMPLEXINF,SIMPLEXINF,T,0.05,
BSE,523836,1,GUJRAFIA,GUJRAFIA,T,0.05,
BSE,523832,1,MUKATPIP,MUKATPIP,XT,0.01,
BSE,523828,1,MENONBE,MENONBE,B,0.05,
BSE,523826,1,SOVERDIA,SOVERDIA,X,0.01,
BSE,523796,1,VICEROY,VICEROY,Z,0.01,
BSE,523792,1,MAZDALTD,MAZDALTD,B,0.05,
BSE,523790,100,SHUKJEW,SHUKJEW,P,0.01,
BSE,523782,1,MITSHI,MITSHI,X,0.01,
BSE,523756,1,SREINFRA,SREINFRA,T,0.01,
BSE,523754,1,MAHEPC,MAHEPC,B,0.05,
BSE,523736,1,DVL,DVL,B,0.05,
BSE,523732,1,ECOBOAR,ECOBOAR,X,0.05,
BSE,523722,1,SVAMSOF,SVAMSOF,X,0.01,
BSE,523716,1,ASHIANA,ASHIANA,B,0.05,
BSE,523712,100,JMGCORP,JMGCORP,P,0.01,
BSE,523710,1,SAYAJIHOTL,SAYAJIHOTL,XT,0.05,
BSE,523708,1,EIMCOELECO,EIMCOELECO,B,0.05,
BSE,523704,1,MASTEK,MASTEK,A,0.05,
BSE,523696,1,FORTISMLR,FORTISMLR,X,0.05,
BSE,523694,1,APCOTEXIND,APCOTEXIND,A,0.05,
BSE,523676,1,GOLKUNDIA,GOLKUNDIA,X,0.05,
