Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
MCX,240366,1,100,GOLD,GOLD27MAR23C53800,27-MAR-2023,OPTFUT,CE,53800,0.5,
MCX,240365,1,100,GOLD,GOLD27MAR23P53700,27-MAR-2023,OPTFUT,PE,53700,0.5,
MCX,240364,1,100,GOLD,GOLD27MAR23C53700,27-MAR-2023,OPTFUT,CE,53700,0.5,
MCX,240363,1,100,GOLD,GOLD27MAR23P53600,27-MAR-2023,OPTFUT,PE,53600,0.5,
MCX,240362,1,100,GOLD,GOLD27MAR23C53600,27-MAR-2023,OPTFUT,CE,53600,0.5,
MCX,240361,1,100,GOLD,GOLD27MAR23P53500,27-MAR-2023,OPTFUT,PE,53500,0.5,
MCX,240360,1,100,GOLD,GOLD27MAR23C53500,27-MAR-2023,OPTFUT,CE,53500,0.5,
MCX,240359,1,100,GOLD,GOLD27MAR23P53400,27-MAR-2023,OPTFUT,PE,53400,0.5,
MCX,240358,1,100,GOLD,GOLD27MAR23C53400,27-MAR-2023,OPTFUT,CE,53400,0.5,
MCX,240357,1,100,GOLD,GOLD27MAR23P53300,27-MAR-2023,OPTFUT,PE,53300,0.5,
MCX,240356,1,100,GOLD,GOLD27MAR23C53300,27-MAR-2023,OPTFUT,CE,53300,0.5,
MCX,240355,1,100,GOLD,GOLD27MAR23P53200,27-MAR-2023,OPTFUT,PE,53200,0.5,
MCX,240354,1,100,GOLD,GOLD27MAR23C53200,27-MAR-2023,OPTFUT,CE,53200,0.5,
MCX,240353,1,100,GOLD,GOLD27MAR23P53100,27-MAR-2023,OPTFUT,PE,53100,0.5,
MCX,240352,1,100,GOLD,GOLD27MAR23C53100,27-MAR-2023,OPTFUT,CE,53100,0.5,
MCX,240351,1,100,GOLD,GOLD27MAR23P53000,27-MAR-2023,OPTFUT,PE,53000,0.5,
MCX,240350,1,100,GOLD,GOLD27MAR23C53000,27-MAR-2023,OPTFUT,CE,53000,0.5,
MCX,240349,1,100,GOLD,GOLD27MAR23P52900,27-MAR-2023,OPTFUT,PE,52900,0.5,
MCX,240348,1,100,GOLD,GOLD27MAR23C52900,27-MAR-2023,OPTFUT,CE,52900,0.5,
MCX,240347,1,100,GOLD,GOLD27MAR23P52800,27-MAR-2023,OPTFUT,PE,52800,0.5,
MCX,240346,1,100,GOLD,GOLD27MAR23C52800,27-MAR-2023,OPTFUT,CE,52800,0.5,
MCX,240345,1,100,GOLD,GOLD27MAR23P52700,27-MAR-2023,OPTFUT,PE,52700,0.5,
MCX,240344,1,100,GOLD,GOLD27MAR23C52700,27-MAR-2023,OPTFUT,CE,52700,0.5,
MCX,240343,1,100,GOLD,GOLD27MAR23P52600,27-MAR-2023,OPTFUT,PE,52600,0.5,
MCX,240342,1,100,GOLD,GOLD27MAR23C52600,27-MAR-2023,OPTFUT,CE,52600,0.5,
MCX,240341,1,100,GOLD,GOLD27MAR23P52500,27-MAR-2023,OPTFUT,PE,52500,0.5,
MCX,240340,1,100,GOLD,GOLD27MAR23C52500,27-MAR-2023,OPTFUT,CE,52500,0.5,
MCX,240339,1,100,GOLD,GOLD27MAR23P52400,27-MAR-2023,OPTFUT,PE,52400,0.5,
MCX,240338,1,100,GOLD,GOLD27MAR23C52400,27-MAR-2023,OPTFUT,CE,52400,0.5,
MCX,240337,1,100,GOLD,GOLD27MAR23P52300,27-MAR-2023,OPTFUT,PE,52300,0.5,
MCX,240336,1,100,GOLD,GOLD27MAR23C52300,27-MAR-2023,OPTFUT,CE,52300,0.5,
MCX,240335,1,100,GOLD,GOLD27MAR23P52200,27-MAR-2023,OPTFUT,PE,52200,0.5,
MCX,240334,1,100,GOLD,GOLD27MAR23C52200,27-MAR-2023,OPTFUT,CE,52200,0.5,
MCX,240333,1,100,GOLD,GOLD27MAR23P52100,27-MAR-2023,OPTFUT,PE,52100,0.5,
MCX,240332,1,100,GOLD,GOLD27MAR23C52100,27-MAR-2023,OPTFUT,CE,52100,0.5,
MCX,240331,1,100,GOLD,GOLD27MAR23P52000,27-MAR-2023,OPTFUT,PE,52000,0.5,
MCX,240330,1,100,GOLD,GOLD27MAR23C52000,27-MAR-2023,OPTFUT,CE,52000,0.5,
MCX,240329,1,100,GOLD,GOLD27MAR23P51900,27-MAR-2023,OPTFUT,PE,51900,0.5,
MCX,240328,1,100,GOLD,GOLD27MAR23C51900,27-MAR-2023,OPTFUT,CE,51900,0.5,
MCX,240327,1,100,GOLD,GOLD27MAR23P51800,27-MAR-2023,OPTFUT,PE,51800,0.5,
MCX,240326,1,100,GOLD,GOLD27MAR23C51800,27-MAR-2023,OPTFUT,CE,51800,0.5,
MCX,240325,1,100,GOLD,GOLD27MAR23P51700,27-MAR-2023,OPTFUT,PE,51700,0.5,
MCX,240324,1,100,GOLD,GOLD27MAR23C51700,27-MAR-2023,OPTFUT,CE,51700,0.5,
MCX,240323,1500,1,NICKEL,NICKEL20JUL22P2160,20-JUL-2022,OPTFUT,PE,2160,0.05,
MCX,240322,1500,1,NICKEL,NICKEL20JUL22C2160,20-JUL-2022,OPTFUT,CE,2160,0.05,
MCX,240321,1500,1,NICKEL,NICKEL20JUL22P2140,20-JUL-2022,OPTFUT,PE,2140,0.05,
MCX,240320,1500,1,NICKEL,NICKEL20JUL22C2140,20-JUL-2022,OPTFUT,CE,2140,0.05,
MCX,240319,1250,1,NATURALGAS,NATURALGAS23JUN22P725,23-JUN-2022,OPTFUT,PE,725,0.05,
MCX,240318,1250,1,NATURALGAS,NATURALGAS23JUN22C725,23-JUN-2022,OPTFUT,CE,725,0.05,
MCX,240317,1250,1,NATURALGAS,NATURALGAS23JUN22P720,23-JUN-2022,OPTFUT,PE,720,0.05,
MCX,240316,1250,1,NATURALGAS,NATURALGAS23JUN22C720,23-JUN-2022,OPTFUT,CE,720,0.05,
MCX,240315,1250,1,NATURALGAS,NATURALGAS23JUN22P715,23-JUN-2022,OPTFUT,PE,715,0.05,
MCX,240314,1250,1,NATURALGAS,NATURALGAS23JUN22C715,23-JUN-2022,OPTFUT,CE,715,0.05,
MCX,240313,1250,1,NATURALGAS,NATURALGAS23JUN22P710,23-JUN-2022,OPTFUT,PE,710,0.05,
MCX,240312,1250,1,NATURALGAS,NATURALGAS23JUN22C710,23-JUN-2022,OPTFUT,CE,710,0.05,
MCX,240311,1250,1,NATURALGAS,NATURALGAS23JUN22P705,23-JUN-2022,OPTFUT,PE,705,0.05,
MCX,240310,1250,1,NATURALGAS,NATURALGAS23JUN22C705,23-JUN-2022,OPTFUT,CE,705,0.05,
MCX,240309,1250,1,NATURALGAS,NATURALGAS23JUN22P700,23-JUN-2022,OPTFUT,PE,700,0.05,
MCX,240308,1250,1,NATURALGAS,NATURALGAS23JUN22C700,23-JUN-2022,OPTFUT,CE,700,0.05,
MCX,236208,1,100,GOLD,GOLD24NOV22P52000,24-NOV-2022,OPTFUT,PE,52000,0.5,
MCX,236207,1,100,GOLD,GOLD24NOV22C52000,24-NOV-2022,OPTFUT,CE,52000,0.5,
MCX,235333,1,100,GOLD,GOLD24NOV22P45500,24-NOV-2022,OPTFUT,PE,45500,0.5,
MCX,235332,1,100,GOLD,GOLD24NOV22C45500,24-NOV-2022,OPTFUT,CE,45500,0.5,
MCX,236592,1,100,GOLD,GOLD24JAN23P52800,24-JAN-2023,OPTFUT,PE,52800,0.5,
MCX,236591,1,100,GOLD,GOLD24JAN23C52800,24-JAN-2023,OPTFUT,CE,52800,0.5,
MCX,236590,1,100,GOLD,GOLD24JAN23P52700,24-JAN-2023,OPTFUT,PE,52700,0.5,
MCX,236589,1,100,GOLD,GOLD24JAN23C52700,24-JAN-2023,OPTFUT,CE,52700,0.5,
MCX,236588,1,100,GOLD,GOLD24JAN23P52600,24-JAN-2023,OPTFUT,PE,52600,0.5,
MCX,236587,1,100,GOLD,GOLD24JAN23C52600,24-JAN-2023,OPTFUT,CE,52600,0.5,
MCX,236586,1,100,GOLD,GOLD24JAN23P52500,24-JAN-2023,OPTFUT,PE,52500,0.5,
MCX,236585,1,100,GOLD,GOLD24JAN23C52500,24-JAN-2023,OPTFUT,CE,52500,0.5,
MCX,236584,1,100,GOLD,GOLD24JAN23P52400,24-JAN-2023,OPTFUT,PE,52400,0.5,
MCX,236583,1,100,GOLD,GOLD24JAN23C52400,24-JAN-2023,OPTFUT,CE,52400,0.5,
MCX,236582,1,100,GOLD,GOLD24JAN23P52300,24-JAN-2023,OPTFUT,PE,52300,0.5,
MCX,236581,1,100,GOLD,GOLD24JAN23C52300,24-JAN-2023,OPTFUT,CE,52300,0.5,
MCX,236580,1,100,GOLD,GOLD24JAN23P52200,24-JAN-2023,OPTFUT,PE,52200,0.5,
MCX,236579,1,100,GOLD,GOLD24JAN23C52200,24-JAN-2023,OPTFUT,CE,52200,0.5,
MCX,236578,1,100,GOLD,GOLD24JAN23P52100,24-JAN-2023,OPTFUT,PE,52100,0.5,
MCX,236577,1,100,GOLD,GOLD24JAN23C52100,24-JAN-2023,OPTFUT,CE,52100,0.5,
MCX,236576,1,100,GOLD,GOLD24JAN23P52000,24-JAN-2023,OPTFUT,PE,52000,0.5,
MCX,236575,1,100,GOLD,GOLD24JAN23C52000,24-JAN-2023,OPTFUT,CE,52000,0.5,
MCX,236574,1,100,GOLD,GOLD24JAN23P51900,24-JAN-2023,OPTFUT,PE,51900,0.5,
MCX,236573,1,100,GOLD,GOLD24JAN23C51900,24-JAN-2023,OPTFUT,CE,51900,0.5,
MCX,236572,1,100,GOLD,GOLD24JAN23P51800,24-JAN-2023,OPTFUT,PE,51800,0.5,
MCX,236571,1,100,GOLD,GOLD24JAN23C51800,24-JAN-2023,OPTFUT,CE,51800,0.5,
MCX,236570,1,100,GOLD,GOLD24JAN23P51700,24-JAN-2023,OPTFUT,PE,51700,0.5,
MCX,236569,1,100,GOLD,GOLD24JAN23C51700,24-JAN-2023,OPTFUT,CE,51700,0.5,
MCX,236568,1,100,GOLD,GOLD24JAN23P51600,24-JAN-2023,OPTFUT,PE,51600,0.5,
MCX,236567,1,100,GOLD,GOLD24JAN23C51600,24-JAN-2023,OPTFUT,CE,51600,0.5,
MCX,236566,1,100,GOLD,GOLD24JAN23P51500,24-JAN-2023,OPTFUT,PE,51500,0.5,
MCX,236565,1,100,GOLD,GOLD24JAN23C51500,24-JAN-2023,OPTFUT,CE,51500,0.5,
MCX,236564,1,100,GOLD,GOLD24JAN23P51400,24-JAN-2023,OPTFUT,PE,51400,0.5,
MCX,236563,1,100,GOLD,GOLD24JAN23C51400,24-JAN-2023,OPTFUT,CE,51400,0.5,
MCX,236562,1,100,GOLD,GOLD24JAN23P51300,24-JAN-2023,OPTFUT,PE,51300,0.5,
MCX,236561,1,100,GOLD,GOLD24JAN23C51300,24-JAN-2023,OPTFUT,CE,51300,0.5,
MCX,236560,1,100,GOLD,GOLD24JAN23P51200,24-JAN-2023,OPTFUT,PE,51200,0.5,
MCX,236559,1,100,GOLD,GOLD24JAN23C51200,24-JAN-2023,OPTFUT,CE,51200,0.5,
MCX,236558,1,100,GOLD,GOLD24JAN23P51100,24-JAN-2023,OPTFUT,PE,51100,0.5,
MCX,236557,1,100,GOLD,GOLD24JAN23C51100,24-JAN-2023,OPTFUT,CE,51100,0.5,
MCX,236556,1,100,GOLD,GOLD24JAN23P51000,24-JAN-2023,OPTFUT,PE,51000,0.5,
MCX,236555,1,100,GOLD,GOLD24JAN23C51000,24-JAN-2023,OPTFUT,CE,51000,0.5,
MCX,236554,1,100,GOLD,GOLD24JAN23P50900,24-JAN-2023,OPTFUT,PE,50900,0.5,
MCX,236553,1,100,GOLD,GOLD24JAN23C50900,24-JAN-2023,OPTFUT,CE,50900,0.5,
MCX,236552,1,100,GOLD,GOLD24JAN23P50800,24-JAN-2023,OPTFUT,PE,50800,0.5,
MCX,236551,1,100,GOLD,GOLD24JAN23C50800,24-JAN-2023,OPTFUT,CE,50800,0.5,
MCX,236550,1,100,GOLD,GOLD24JAN23P50700,24-JAN-2023,OPTFUT,PE,50700,0.5,
MCX,236549,1,100,GOLD,GOLD24JAN23C50700,24-JAN-2023,OPTFUT,CE,50700,0.5,
MCX,236548,1,100,GOLD,GOLD24JAN23P50600,24-JAN-2023,OPTFUT,PE,50600,0.5,
MCX,236547,1,100,GOLD,GOLD24JAN23C50600,24-JAN-2023,OPTFUT,CE,50600,0.5,
MCX,236546,1,100,GOLD,GOLD24JAN23P50500,24-JAN-2023,OPTFUT,PE,50500,0.5,
MCX,236545,1,100,GOLD,GOLD24JAN23C50500,24-JAN-2023,OPTFUT,CE,50500,0.5,
MCX,236544,1,100,GOLD,GOLD24JAN23P50400,24-JAN-2023,OPTFUT,PE,50400,0.5,
MCX,236543,1,100,GOLD,GOLD24JAN23C50400,24-JAN-2023,OPTFUT,CE,50400,0.5,
MCX,236542,1,100,GOLD,GOLD24JAN23P50300,24-JAN-2023,OPTFUT,PE,50300,0.5,
MCX,236541,1,100,GOLD,GOLD24JAN23C50300,24-JAN-2023,OPTFUT,CE,50300,0.5,
MCX,236540,1,100,GOLD,GOLD24JAN23P50200,24-JAN-2023,OPTFUT,PE,50200,0.5,
MCX,236539,1,100,GOLD,GOLD24JAN23C50200,24-JAN-2023,OPTFUT,CE,50200,0.5,
MCX,236538,1,100,GOLD,GOLD24JAN23P50100,24-JAN-2023,OPTFUT,PE,50100,0.5,
MCX,236537,1,100,GOLD,GOLD24JAN23C50100,24-JAN-2023,OPTFUT,CE,50100,0.5,
MCX,236536,1,100,GOLD,GOLD24JAN23P50000,24-JAN-2023,OPTFUT,PE,50000,0.5,
MCX,236535,1,100,GOLD,GOLD24JAN23C50000,24-JAN-2023,OPTFUT,CE,50000,0.5,
MCX,236534,1,100,GOLD,GOLD24JAN23P49900,24-JAN-2023,OPTFUT,PE,49900,0.5,
MCX,236533,1,100,GOLD,GOLD24JAN23C49900,24-JAN-2023,OPTFUT,CE,49900,0.5,
MCX,236532,1,100,GOLD,GOLD24JAN23P49800,24-JAN-2023,OPTFUT,PE,49800,0.5,
MCX,236531,1,100,GOLD,GOLD24JAN23C49800,24-JAN-2023,OPTFUT,CE,49800,0.5,
MCX,236530,1,100,GOLD,GOLD24JAN23P49700,24-JAN-2023,OPTFUT,PE,49700,0.5,
MCX,236529,1,100,GOLD,GOLD24JAN23C49700,24-JAN-2023,OPTFUT,CE,49700,0.5,
MCX,236528,1,100,GOLD,GOLD24JAN23P49600,24-JAN-2023,OPTFUT,PE,49600,0.5,
MCX,236527,1,100,GOLD,GOLD24JAN23C49600,24-JAN-2023,OPTFUT,CE,49600,0.5,
MCX,236526,1,100,GOLD,GOLD24JAN23P49500,24-JAN-2023,OPTFUT,PE,49500,0.5,
MCX,236525,1,100,GOLD,GOLD24JAN23C49500,24-JAN-2023,OPTFUT,CE,49500,0.5,
MCX,236524,1,100,GOLD,GOLD24JAN23P49400,24-JAN-2023,OPTFUT,PE,49400,0.5,
MCX,236523,1,100,GOLD,GOLD24JAN23C49400,24-JAN-2023,OPTFUT,CE,49400,0.5,
MCX,236522,1,100,GOLD,GOLD24JAN23P49300,24-JAN-2023,OPTFUT,PE,49300,0.5,
MCX,236521,1,100,GOLD,GOLD24JAN23C49300,24-JAN-2023,OPTFUT,CE,49300,0.5,
MCX,236520,1,100,GOLD,GOLD24JAN23P49200,24-JAN-2023,OPTFUT,PE,49200,0.5,
MCX,236519,1,100,GOLD,GOLD24JAN23C49200,24-JAN-2023,OPTFUT,CE,49200,0.5,
MCX,236518,1,100,GOLD,GOLD24JAN23P49100,24-JAN-2023,OPTFUT,PE,49100,0.5,
MCX,236517,1,100,GOLD,GOLD24JAN23C49100,24-JAN-2023,OPTFUT,CE,49100,0.5,
MCX,236516,1,100,GOLD,GOLD24JAN23P49000,24-JAN-2023,OPTFUT,PE,49000,0.5,
MCX,236515,1,100,GOLD,GOLD24JAN23C49000,24-JAN-2023,OPTFUT,CE,49000,0.5,
MCX,236514,1,100,GOLD,GOLD24JAN23P48900,24-JAN-2023,OPTFUT,PE,48900,0.5,
MCX,236513,1,100,GOLD,GOLD24JAN23C48900,24-JAN-2023,OPTFUT,CE,48900,0.5,
MCX,236512,1,100,GOLD,GOLD24JAN23P48800,24-JAN-2023,OPTFUT,PE,48800,0.5,
MCX,236511,1,100,GOLD,GOLD24JAN23C48800,24-JAN-2023,OPTFUT,CE,48800,0.5,
MCX,236510,1,100,GOLD,GOLD24JAN23P48700,24-JAN-2023,OPTFUT,PE,48700,0.5,
MCX,236509,1,100,GOLD,GOLD24JAN23C48700,24-JAN-2023,OPTFUT,CE,48700,0.5,
MCX,236508,1,100,GOLD,GOLD24JAN23P48600,24-JAN-2023,OPTFUT,PE,48600,0.5,
MCX,236507,1,100,GOLD,GOLD24JAN23C48600,24-JAN-2023,OPTFUT,CE,48600,0.5,
MCX,236506,1,100,GOLD,GOLD24JAN23P48500,24-JAN-2023,OPTFUT,PE,48500,0.5,
MCX,236505,1,100,GOLD,GOLD24JAN23C48500,24-JAN-2023,OPTFUT,CE,48500,0.5,
MCX,236504,1,100,GOLD,GOLD24JAN23P48400,24-JAN-2023,OPTFUT,PE,48400,0.5,
MCX,236503,1,100,GOLD,GOLD24JAN23C48400,24-JAN-2023,OPTFUT,CE,48400,0.5,
MCX,236502,1,100,GOLD,GOLD24JAN23P48300,24-JAN-2023,OPTFUT,PE,48300,0.5,
MCX,236501,1,100,GOLD,GOLD24JAN23C48300,24-JAN-2023,OPTFUT,CE,48300,0.5,
MCX,236500,1,100,GOLD,GOLD24JAN23P48200,24-JAN-2023,OPTFUT,PE,48200,0.5,
MCX,236499,1,100,GOLD,GOLD24JAN23C48200,24-JAN-2023,OPTFUT,CE,48200,0.5,
MCX,236498,1,100,GOLD,GOLD24JAN23P48100,24-JAN-2023,OPTFUT,PE,48100,0.5,
MCX,236497,1,100,GOLD,GOLD24JAN23C48100,24-JAN-2023,OPTFUT,CE,48100,0.5,
MCX,236496,1,100,GOLD,GOLD24JAN23P48000,24-JAN-2023,OPTFUT,PE,48000,0.5,
MCX,236495,1,100,GOLD,GOLD24JAN23C48000,24-JAN-2023,OPTFUT,CE,48000,0.5,
MCX,236494,1,100,GOLD,GOLD24JAN23P47900,24-JAN-2023,OPTFUT,PE,47900,0.5,
MCX,236493,1,100,GOLD,GOLD24JAN23C47900,24-JAN-2023,OPTFUT,CE,47900,0.5,
MCX,242687,100,1,CRUDEOIL,CRUDEOIL15JUL22P10700,15-JUL-2022,OPTFUT,PE,10700,0.1,
MCX,242686,100,1,CRUDEOIL,CRUDEOIL15JUL22C10700,15-JUL-2022,OPTFUT,CE,10700,0.1,
MCX,242685,100,1,CRUDEOIL,CRUDEOIL15JUN22P10900,15-JUN-2022,OPTFUT,PE,10900,0.1,
MCX,242684,100,1,CRUDEOIL,CRUDEOIL15JUN22C10900,15-JUN-2022,OPTFUT,CE,10900,0.1,
MCX,242667,1500,1,NICKEL,NICKEL19AUG22P2320,19-AUG-2022,OPTFUT,PE,2320,0.05,
MCX,242666,1500,1,NICKEL,NICKEL19AUG22C2320,19-AUG-2022,OPTFUT,CE,2320,0.05,
MCX,242665,1500,1,NICKEL,NICKEL19AUG22P2300,19-AUG-2022,OPTFUT,PE,2300,0.05,
MCX,242664,1500,1,NICKEL,NICKEL19AUG22C2300,19-AUG-2022,OPTFUT,CE,2300,0.05,
MCX,242663,1500,1,NICKEL,NICKEL19AUG22P2280,19-AUG-2022,OPTFUT,PE,2280,0.05,
MCX,242662,1500,1,NICKEL,NICKEL19AUG22C2280,19-AUG-2022,OPTFUT,CE,2280,0.05,
MCX,242661,1500,1,NICKEL,NICKEL19AUG22P2260,19-AUG-2022,OPTFUT,PE,2260,0.05,
MCX,242660,1500,1,NICKEL,NICKEL19AUG22C2260,19-AUG-2022,OPTFUT,CE,2260,0.05,
MCX,242659,1500,1,NICKEL,NICKEL19AUG22P2240,19-AUG-2022,OPTFUT,PE,2240,0.05,
MCX,242658,1500,1,NICKEL,NICKEL19AUG22C2240,19-AUG-2022,OPTFUT,CE,2240,0.05,
MCX,242657,1500,1,NICKEL,NICKEL19AUG22P2220,19-AUG-2022,OPTFUT,PE,2220,0.05,
MCX,242656,1500,1,NICKEL,NICKEL19AUG22C2220,19-AUG-2022,OPTFUT,CE,2220,0.05,
MCX,242655,1500,1,NICKEL,NICKEL19AUG22P2200,19-AUG-2022,OPTFUT,PE,2200,0.05,
MCX,242654,1500,1,NICKEL,NICKEL19AUG22C2200,19-AUG-2022,OPTFUT,CE,2200,0.05,
MCX,242653,1500,1,NICKEL,NICKEL19AUG22P2180,19-AUG-2022,OPTFUT,PE,2180,0.05,
MCX,242652,1500,1,NICKEL,NICKEL19AUG22C2180,19-AUG-2022,OPTFUT,CE,2180,0.05,
MCX,242651,1500,1,NICKEL,NICKEL19AUG22P2160,19-AUG-2022,OPTFUT,PE,2160,0.05,
MCX,242650,1500,1,NICKEL,NICKEL19AUG22C2160,19-AUG-2022,OPTFUT,CE,2160,0.05,
MCX,242649,1500,1,NICKEL,NICKEL19AUG22P2140,19-AUG-2022,OPTFUT,PE,2140,0.05,
MCX,242648,1500,1,NICKEL,NICKEL19AUG22C2140,19-AUG-2022,OPTFUT,CE,2140,0.05,
MCX,242647,1500,1,NICKEL,NICKEL19AUG22P2120,19-AUG-2022,OPTFUT,PE,2120,0.05,
MCX,242646,1500,1,NICKEL,NICKEL19AUG22C2120,19-AUG-2022,OPTFUT,CE,2120,0.05,
MCX,242645,1500,1,NICKEL,NICKEL19AUG22P2100,19-AUG-2022,OPTFUT,PE,2100,0.05,
MCX,242644,1500,1,NICKEL,NICKEL19AUG22C2100,19-AUG-2022,OPTFUT,CE,2100,0.05,
MCX,242643,1500,1,NICKEL,NICKEL19AUG22P2080,19-AUG-2022,OPTFUT,PE,2080,0.05,
MCX,242642,1500,1,NICKEL,NICKEL19AUG22C2080,19-AUG-2022,OPTFUT,CE,2080,0.05,
MCX,242641,1500,1,NICKEL,NICKEL19AUG22P2060,19-AUG-2022,OPTFUT,PE,2060,0.05,
MCX,242640,1500,1,NICKEL,NICKEL19AUG22C2060,19-AUG-2022,OPTFUT,CE,2060,0.05,
MCX,242639,1500,1,NICKEL,NICKEL19AUG22P2040,19-AUG-2022,OPTFUT,PE,2040,0.05,
MCX,242638,1500,1,NICKEL,NICKEL19AUG22C2040,19-AUG-2022,OPTFUT,CE,2040,0.05,
MCX,242637,1500,1,NICKEL,NICKEL19AUG22P2020,19-AUG-2022,OPTFUT,PE,2020,0.05,
MCX,242636,1500,1,NICKEL,NICKEL19AUG22C2020,19-AUG-2022,OPTFUT,CE,2020,0.05,
MCX,242625,1500,1,NICKEL,NICKEL20JUL22P2120,20-JUL-2022,OPTFUT,PE,2120,0.05,
MCX,242624,1500,1,NICKEL,NICKEL20JUL22C2120,20-JUL-2022,OPTFUT,CE,2120,0.05,
MCX,242623,1500,1,NICKEL,NICKEL20JUL22P2100,20-JUL-2022,OPTFUT,PE,2100,0.05,
MCX,242622,1500,1,NICKEL,NICKEL20JUL22C2100,20-JUL-2022,OPTFUT,CE,2100,0.05,
MCX,242621,1500,1,NICKEL,NICKEL20JUL22P2080,20-JUL-2022,OPTFUT,PE,2080,0.05,
MCX,242620,1500,1,NICKEL,NICKEL20JUL22C2080,20-JUL-2022,OPTFUT,CE,2080,0.05,
MCX,242619,1500,1,NICKEL,NICKEL20JUL22P2060,20-JUL-2022,OPTFUT,PE,2060,0.05,
MCX,242618,1500,1,NICKEL,NICKEL20JUL22C2060,20-JUL-2022,OPTFUT,CE,2060,0.05,
MCX,242617,1500,1,NICKEL,NICKEL20JUL22P2040,20-JUL-2022,OPTFUT,PE,2040,0.05,
MCX,242616,1500,1,NICKEL,NICKEL20JUL22C2040,20-JUL-2022,OPTFUT,CE,2040,0.05,
MCX,242615,1500,1,NICKEL,NICKEL20JUL22P2020,20-JUL-2022,OPTFUT,PE,2020,0.05,
MCX,242614,1500,1,NICKEL,NICKEL20JUL22C2020,20-JUL-2022,OPTFUT,CE,2020,0.05,
MCX,242613,1500,1,NICKEL,NICKEL20JUL22P2000,20-JUL-2022,OPTFUT,PE,2000,0.05,
MCX,242612,1500,1,NICKEL,NICKEL20JUL22C2000,20-JUL-2022,OPTFUT,CE,2000,0.05,
MCX,242683,1250,1,NATURALGAS,NATURALGAS24AUG22P865,24-AUG-2022,OPTFUT,PE,865,0.05,
MCX,242682,1250,1,NATURALGAS,NATURALGAS24AUG22C865,24-AUG-2022,OPTFUT,CE,865,0.05,
MCX,242681,1250,1,NATURALGAS,NATURALGAS24AUG22P860,24-AUG-2022,OPTFUT,PE,860,0.05,
MCX,242680,1250,1,NATURALGAS,NATURALGAS24AUG22C860,24-AUG-2022,OPTFUT,CE,860,0.05,
MCX,242679,1250,1,NATURALGAS,NATURALGAS24AUG22P855,24-AUG-2022,OPTFUT,PE,855,0.05,
MCX,242678,1250,1,NATURALGAS,NATURALGAS24AUG22C855,24-AUG-2022,OPTFUT,CE,855,0.05,
MCX,242635,1250,1,NATURALGAS,NATURALGAS22JUL22P860,22-JUL-2022,OPTFUT,PE,860,0.05,
MCX,242634,1250,1,NATURALGAS,NATURALGAS22JUL22C860,22-JUL-2022,OPTFUT,CE,860,0.05,
MCX,242633,1250,1,NATURALGAS,NATURALGAS22JUL22P855,22-JUL-2022,OPTFUT,PE,855,0.05,
MCX,242632,1250,1,NATURALGAS,NATURALGAS22JUL22C855,22-JUL-2022,OPTFUT,CE,855,0.05,
MCX,242611,1250,1,NATURALGAS,NATURALGAS23JUN22P860,23-JUN-2022,OPTFUT,PE,860,0.05,
MCX,242610,1250,1,NATURALGAS,NATURALGAS23JUN22C860,23-JUN-2022,OPTFUT,CE,860,0.05,
MCX,242609,1250,1,NATURALGAS,NATURALGAS23JUN22P855,23-JUN-2022,OPTFUT,PE,855,0.05,
MCX,242608,1250,1,NATURALGAS,NATURALGAS23JUN22C855,23-JUN-2022,OPTFUT,CE,855,0.05,
MCX,242677,100,1,CRUDEOIL,CRUDEOIL17AUG22P10450,17-AUG-2022,OPTFUT,PE,10450,0.1,
MCX,242676,100,1,CRUDEOIL,CRUDEOIL17AUG22C10450,17-AUG-2022,OPTFUT,CE,10450,0.1,
MCX,242675,100,1,CRUDEOIL,CRUDEOIL17AUG22P10400,17-AUG-2022,OPTFUT,PE,10400,0.1,
MCX,242674,100,1,CRUDEOIL,CRUDEOIL17AUG22C10400,17-AUG-2022,OPTFUT,CE,10400,0.1,
MCX,242673,100,1,CRUDEOIL,CRUDEOIL17AUG22P10350,17-AUG-2022,OPTFUT,PE,10350,0.1,
MCX,242672,100,1,CRUDEOIL,CRUDEOIL17AUG22C10350,17-AUG-2022,OPTFUT,CE,10350,0.1,
MCX,242671,100,1,CRUDEOIL,CRUDEOIL17AUG22P10300,17-AUG-2022,OPTFUT,PE,10300,0.1,
MCX,242670,100,1,CRUDEOIL,CRUDEOIL17AUG22C10300,17-AUG-2022,OPTFUT,CE,10300,0.1,
MCX,242669,100,1,CRUDEOIL,CRUDEOIL17AUG22P10250,17-AUG-2022,OPTFUT,PE,10250,0.1,
MCX,242668,100,1,CRUDEOIL,CRUDEOIL17AUG22C10250,17-AUG-2022,OPTFUT,CE,10250,0.1,
MCX,242631,100,1,CRUDEOIL,CRUDEOIL15JUL22P10650,15-JUL-2022,OPTFUT,PE,10650,0.1,
MCX,242630,100,1,CRUDEOIL,CRUDEOIL15JUL22C10650,15-JUL-2022,OPTFUT,CE,10650,0.1,
MCX,242629,100,1,CRUDEOIL,CRUDEOIL15JUL22P10600,15-JUL-2022,OPTFUT,PE,10600,0.1,
MCX,242628,100,1,CRUDEOIL,CRUDEOIL15JUL22C10600,15-JUL-2022,OPTFUT,CE,10600,0.1,
